region_code, weather_param, year, key, value
UK, Tmean, 1949, SPR, 7.58
UK, Tmean, 1949, SUM, 14.74
UK, Tmean, 1949, AUT, 10.41
UK, Tmean, 1949, ANN, 9.38
UK, Tmean, 1950, JAN, 3.9
UK, Tmean, 1950, FEB, 4.0
UK, Tmean, 1950, MAR, 6.5
UK, Tmean, 1950, APR, 6.3
UK, Tmean, 1950, MAY, 10.0
UK, Tmean, 1950, JUN, 14.4
UK, Tmean, 1950, JUL, 14.6
UK, Tmean, 1950, AUG, 14.3
UK, Tmean, 1950, SEP, 11.6
UK, Tmean, 1950, OCT, 8.8
UK, Tmean, 1950, NOV, 4.7
UK, Tmean, 1950, DEC, 0.7
UK, Tmean, 1950, WIN, 4.20
UK, Tmean, 1950, SPR, 7.62
UK, Tmean, 1950, SUM, 14.40
UK, Tmean, 1950, AUT, 8.36
UK, Tmean, 1950, ANN, 8.33
UK, Tmean, 1951, JAN, 2.9
UK, Tmean, 1951, FEB, 2.6
UK, Tmean, 1951, MAR, 3.2
UK, Tmean, 1951, APR, 5.5
UK, Tmean, 1951, MAY, 8.7
UK, Tmean, 1951, JUN, 12.3
UK, Tmean, 1951, JUL, 14.7
UK, Tmean, 1951, AUG, 13.5
UK, Tmean, 1951, SEP, 12.8
UK, Tmean, 1951, OCT, 9.2
UK, Tmean, 1951, NOV, 7.3
UK, Tmean, 1951, DEC, 4.7
UK, Tmean, 1951, WIN, 2.03
UK, Tmean, 1951, SPR, 5.81
UK, Tmean, 1951, SUM, 13.51
UK, Tmean, 1951, AUT, 9.76
UK, Tmean, 1951, ANN, 8.15
UK, Tmean, 1952, JAN, 1.7
UK, Tmean, 1952, FEB, 2.8
UK, Tmean, 1952, MAR, 5.6
UK, Tmean, 1952, APR, 8.3
UK, Tmean, 1952, MAY, 11.6
UK, Tmean, 1952, JUN, 12.5
UK, Tmean, 1952, JUL, 15.0
UK, Tmean, 1952, AUG, 14.5
UK, Tmean, 1952, SEP, 9.9
UK, Tmean, 1952, OCT, 8.1
UK, Tmean, 1952, NOV, 3.5
UK, Tmean, 1952, DEC, 2.6
UK, Tmean, 1952, WIN, 3.04
UK, Tmean, 1952, SPR, 8.52
UK, Tmean, 1952, SUM, 14.02
UK, Tmean, 1952, AUT, 7.16
UK, Tmean, 1952, ANN, 8.03
UK, Tmean, 1953, JAN, 3.2
UK, Tmean, 1953, FEB, 3.8
UK, Tmean, 1953, MAR, 5.2
UK, Tmean, 1953, APR, 6.1
UK, Tmean, 1953, MAY, 11.3
UK, Tmean, 1953, JUN, 13.0
UK, Tmean, 1953, JUL, 14.1
UK, Tmean, 1953, AUG, 14.6
UK, Tmean, 1953, SEP, 12.9
UK, Tmean, 1953, OCT, 9.2
UK, Tmean, 1953, NOV, 7.5
UK, Tmean, 1953, DEC, 6.1
UK, Tmean, 1953, WIN, 3.22
UK, Tmean, 1953, SPR, 7.52
UK, Tmean, 1953, SUM, 13.91
UK, Tmean, 1953, AUT, 9.86
UK, Tmean, 1953, ANN, 8.95
UK, Tmean, 1954, JAN, 2.6
UK, Tmean, 1954, FEB, 1.8
UK, Tmean, 1954, MAR, 4.7
UK, Tmean, 1954, APR, 6.7
UK, Tmean, 1954, MAY, 10.1
UK, Tmean, 1954, JUN, 12.1
UK, Tmean, 1954, JUL, 12.9
UK, Tmean, 1954, AUG, 13.2
UK, Tmean, 1954, SEP, 11.3
UK, Tmean, 1954, OCT, 10.4
UK, Tmean, 1954, NOV, 5.9
UK, Tmean, 1954, DEC, 5.6
UK, Tmean, 1954, WIN, 3.55
UK, Tmean, 1954, SPR, 7.19
UK, Tmean, 1954, SUM, 12.75
UK, Tmean, 1954, AUT, 9.21
UK, Tmean, 1954, ANN, 8.16
UK, Tmean, 1955, JAN, 1.8
UK, Tmean, 1955, FEB, 0.3
UK, Tmean, 1955, MAR, 2.6
UK, Tmean, 1955, APR, 8.3
UK, Tmean, 1955, MAY, 8.5
UK, Tmean, 1955, JUN, 12.4
UK, Tmean, 1955, JUL, 16.0
UK, Tmean, 1955, AUG, 16.4
UK, Tmean, 1955, SEP, 13.1
UK, Tmean, 1955, OCT, 8.2
UK, Tmean, 1955, NOV, 6.6
UK, Tmean, 1955, DEC, 4.5
UK, Tmean, 1955, WIN, 2.65
UK, Tmean, 1955, SPR, 6.42
UK, Tmean, 1955, SUM, 14.94
UK, Tmean, 1955, AUT, 9.30
UK, Tmean, 1955, ANN, 8.27
UK, Tmean, 1956, JAN, 2.7
UK, Tmean, 1956, FEB, -0.2
UK, Tmean, 1956, MAR, 5.3
UK, Tmean, 1956, APR, 5.8
UK, Tmean, 1956, MAY, 10.6
UK, Tmean, 1956, JUN, 11.8
UK, Tmean, 1956, JUL, 14.3
UK, Tmean, 1956, AUG, 12.2
UK, Tmean, 1956, SEP, 13.0
UK, Tmean, 1956, OCT, 8.7
UK, Tmean, 1956, NOV, 5.7
UK, Tmean, 1956, DEC, 5.2
UK, Tmean, 1956, WIN, 2.40
UK, Tmean, 1956, SPR, 7.22
UK, Tmean, 1956, SUM, 12.73
UK, Tmean, 1956, AUT, 9.11
UK, Tmean, 1956, ANN, 7.94
UK, Tmean, 1957, JAN, 4.5
UK, Tmean, 1957, FEB, 3.9
UK, Tmean, 1957, MAR, 7.9
UK, Tmean, 1957, APR, 7.7
UK, Tmean, 1957, MAY, 9.3
UK, Tmean, 1957, JUN, 13.4
UK, Tmean, 1957, JUL, 14.8
UK, Tmean, 1957, AUG, 14.1
UK, Tmean, 1957, SEP, 11.2
UK, Tmean, 1957, OCT, 9.7
UK, Tmean, 1957, NOV, 5.8
UK, Tmean, 1957, DEC, 3.9
UK, Tmean, 1957, WIN, 4.57
UK, Tmean, 1957, SPR, 8.29
UK, Tmean, 1957, SUM, 14.10
UK, Tmean, 1957, AUT, 8.91
UK, Tmean, 1957, ANN, 8.87
UK, Tmean, 1958, JAN, 2.6
UK, Tmean, 1958, FEB, 3.5
UK, Tmean, 1958, MAR, 2.6
UK, Tmean, 1958, APR, 6.4
UK, Tmean, 1958, MAY, 9.5
UK, Tmean, 1958, JUN, 12.3
UK, Tmean, 1958, JUL, 14.5
UK, Tmean, 1958, AUG, 14.4
UK, Tmean, 1958, SEP, 13.9
UK, Tmean, 1958, OCT, 9.9
UK, Tmean, 1958, NOV, 5.9
UK, Tmean, 1958, DEC, 3.8
UK, Tmean, 1958, WIN, 3.30
UK, Tmean, 1958, SPR, 6.18
UK, Tmean, 1958, SUM, 13.75
UK, Tmean, 1958, AUT, 9.89
UK, Tmean, 1958, ANN, 8.29
UK, Tmean, 1959, JAN, 0.9
UK, Tmean, 1959, FEB, 3.8
UK, Tmean, 1959, MAR, 6.2
UK, Tmean, 1959, APR, 8.1
UK, Tmean, 1959, MAY, 11.2
UK, Tmean, 1959, JUN, 13.5
UK, Tmean, 1959, JUL, 15.4
UK, Tmean, 1959, AUG, 15.7
UK, Tmean, 1959, SEP, 13.5
UK, Tmean, 1959, OCT, 11.4
UK, Tmean, 1959, NOV, 6.2
UK, Tmean, 1959, DEC, 4.8
UK, Tmean, 1959, WIN, 2.79
UK, Tmean, 1959, SPR, 8.52
UK, Tmean, 1959, SUM, 14.91
UK, Tmean, 1959, AUT, 10.40
UK, Tmean, 1959, ANN, 9.27
UK, Tmean, 1960, JAN, 3.1
UK, Tmean, 1960, FEB, 2.7
UK, Tmean, 1960, MAR, 5.3
UK, Tmean, 1960, APR, 8.0
UK, Tmean, 1960, MAY, 11.5
UK, Tmean, 1960, JUN, 14.4
UK, Tmean, 1960, JUL, 13.8
UK, Tmean, 1960, AUG, 13.7
UK, Tmean, 1960, SEP, 11.9
UK, Tmean, 1960, OCT, 9.3
UK, Tmean, 1960, NOV, 6.0
UK, Tmean, 1960, DEC, 3.0
UK, Tmean, 1960, WIN, 3.54
UK, Tmean, 1960, SPR, 8.26
UK, Tmean, 1960, SUM, 13.96
UK, Tmean, 1960, AUT, 9.08
UK, Tmean, 1960, ANN, 8.57
UK, Tmean, 1961, JAN, 2.7
UK, Tmean, 1961, FEB, 5.8
UK, Tmean, 1961, MAR, 7.4
UK, Tmean, 1961, APR, 8.5
UK, Tmean, 1961, MAY, 9.7
UK, Tmean, 1961, JUN, 12.9
UK, Tmean, 1961, JUL, 13.6
UK, Tmean, 1961, AUG, 13.9
UK, Tmean, 1961, SEP, 13.6
UK, Tmean, 1961, OCT, 9.7
UK, Tmean, 1961, NOV, 5.3
UK, Tmean, 1961, DEC, 1.8
UK, Tmean, 1961, WIN, 3.77
UK, Tmean, 1961, SPR, 8.53
UK, Tmean, 1961, SUM, 13.47
UK, Tmean, 1961, AUT, 9.49
UK, Tmean, 1961, ANN, 8.74
UK, Tmean, 1962, JAN, 3.6
UK, Tmean, 1962, FEB, 3.7
UK, Tmean, 1962, MAR, 1.9
UK, Tmean, 1962, APR, 6.5
UK, Tmean, 1962, MAY, 9.0
UK, Tmean, 1962, JUN, 12.3
UK, Tmean, 1962, JUL, 13.2
UK, Tmean, 1962, AUG, 13.0
UK, Tmean, 1962, SEP, 11.4
UK, Tmean, 1962, OCT, 9.7
UK, Tmean, 1962, NOV, 4.7
UK, Tmean, 1962, DEC, 2.2
UK, Tmean, 1962, WIN, 2.98
UK, Tmean, 1962, SPR, 5.80
UK, Tmean, 1962, SUM, 12.84
UK, Tmean, 1962, AUT, 8.61
UK, Tmean, 1962, ANN, 7.62
UK, Tmean, 1963, JAN, -1.8
UK, Tmean, 1963, FEB, -1.1
UK, Tmean, 1963, MAR, 5.0
UK, Tmean, 1963, APR, 7.2
UK, Tmean, 1963, MAY, 9.1
UK, Tmean, 1963, JUN, 13.3
UK, Tmean, 1963, JUL, 13.6
UK, Tmean, 1963, AUG, 12.9
UK, Tmean, 1963, SEP, 11.8
UK, Tmean, 1963, OCT, 9.7
UK, Tmean, 1963, NOV, 6.6
UK, Tmean, 1963, DEC, 2.4
UK, Tmean, 1963, WIN, -0.18
UK, Tmean, 1963, SPR, 7.11
UK, Tmean, 1963, SUM, 13.29
UK, Tmean, 1963, AUT, 9.36
UK, Tmean, 1963, ANN, 7.45
UK, Tmean, 1964, JAN, 3.3
UK, Tmean, 1964, FEB, 3.7
UK, Tmean, 1964, MAR, 3.6
UK, Tmean, 1964, APR, 7.6
UK, Tmean, 1964, MAY, 11.5
UK, Tmean, 1964, JUN, 12.3
UK, Tmean, 1964, JUL, 14.3
UK, Tmean, 1964, AUG, 13.9
UK, Tmean, 1964, SEP, 12.7
UK, Tmean, 1964, OCT, 8.1
UK, Tmean, 1964, NOV, 6.5
UK, Tmean, 1964, DEC, 2.7
UK, Tmean, 1964, WIN, 3.13
UK, Tmean, 1964, SPR, 7.57
UK, Tmean, 1964, SUM, 13.53
UK, Tmean, 1964, AUT, 9.07
UK, Tmean, 1964, ANN, 8.37
UK, Tmean, 1965, JAN, 2.4
UK, Tmean, 1965, FEB, 2.7
UK, Tmean, 1965, MAR, 4.1
UK, Tmean, 1965, APR, 7.0
UK, Tmean, 1965, MAY, 10.1
UK, Tmean, 1965, JUN, 12.9
UK, Tmean, 1965, JUL, 12.4
UK, Tmean, 1965, AUG, 13.4
UK, Tmean, 1965, SEP, 11.2
UK, Tmean, 1965, OCT, 9.9
UK, Tmean, 1965, NOV, 3.5
UK, Tmean, 1965, DEC, 3.3
UK, Tmean, 1965, WIN, 2.62
UK, Tmean, 1965, SPR, 7.06
UK, Tmean, 1965, SUM, 12.93
UK, Tmean, 1965, AUT, 8.25
UK, Tmean, 1965, ANN, 7.79
UK, Tmean, 1966, JAN, 2.2
UK, Tmean, 1966, FEB, 4.0
UK, Tmean, 1966, MAR, 5.6
UK, Tmean, 1966, APR, 5.7
UK, Tmean, 1966, MAY, 9.8
UK, Tmean, 1966, JUN, 13.8
UK, Tmean, 1966, JUL, 13.6
UK, Tmean, 1966, AUG, 13.3
UK, Tmean, 1966, SEP, 12.8
UK, Tmean, 1966, OCT, 8.9
UK, Tmean, 1966, NOV, 4.5
UK, Tmean, 1966, DEC, 4.1
UK, Tmean, 1966, WIN, 3.15
UK, Tmean, 1966, SPR, 7.06
UK, Tmean, 1966, SUM, 13.54
UK, Tmean, 1966, AUT, 8.73
UK, Tmean, 1966, ANN, 8.21
UK, Tmean, 1967, JAN, 3.7
UK, Tmean, 1967, FEB, 4.5
UK, Tmean, 1967, MAR, 5.7
UK, Tmean, 1967, APR, 6.8
UK, Tmean, 1967, MAY, 8.8
UK, Tmean, 1967, JUN, 12.9
UK, Tmean, 1967, JUL, 14.8
UK, Tmean, 1967, AUG, 14.2
UK, Tmean, 1967, SEP, 12.4
UK, Tmean, 1967, OCT, 9.2
UK, Tmean, 1967, NOV, 4.9
UK, Tmean, 1967, DEC, 3.7
UK, Tmean, 1967, WIN, 4.09
UK, Tmean, 1967, SPR, 7.13
UK, Tmean, 1967, SUM, 13.96
UK, Tmean, 1967, AUT, 8.86
UK, Tmean, 1967, ANN, 8.49
UK, Tmean, 1968, JAN, 3.5
UK, Tmean, 1968, FEB, 1.1
UK, Tmean, 1968, MAR, 5.2
UK, Tmean, 1968, APR, 6.9
UK, Tmean, 1968, MAY, 8.4
UK, Tmean, 1968, JUN, 13.3
UK, Tmean, 1968, JUL, 13.5
UK, Tmean, 1968, AUG, 14.1
UK, Tmean, 1968, SEP, 12.5
UK, Tmean, 1968, OCT, 11.1
UK, Tmean, 1968, NOV, 5.5
UK, Tmean, 1968, DEC, 2.6
UK, Tmean, 1968, WIN, 2.79
UK, Tmean, 1968, SPR, 6.83
UK, Tmean, 1968, SUM, 13.65
UK, Tmean, 1968, AUT, 9.74
UK, Tmean, 1968, ANN, 8.18
UK, Tmean, 1969, JAN, 4.4
UK, Tmean, 1969, FEB, 0.1
UK, Tmean, 1969, MAR, 2.6
UK, Tmean, 1969, APR, 6.3
UK, Tmean, 1969, MAY, 9.7
UK, Tmean, 1969, JUN, 12.7
UK, Tmean, 1969, JUL, 15.1
UK, Tmean, 1969, AUG, 15.0
UK, Tmean, 1969, SEP, 12.6
UK, Tmean, 1969, OCT, 11.8
UK, Tmean, 1969, NOV, 4.0
UK, Tmean, 1969, DEC, 2.8
UK, Tmean, 1969, WIN, 2.44
UK, Tmean, 1969, SPR, 6.19
UK, Tmean, 1969, SUM, 14.29
UK, Tmean, 1969, AUT, 9.46
UK, Tmean, 1969, ANN, 8.14
UK, Tmean, 1970, JAN, 3.0
UK, Tmean, 1970, FEB, 1.8
UK, Tmean, 1970, MAR, 2.9
UK, Tmean, 1970, APR, 5.5
UK, Tmean, 1970, MAY, 11.3
UK, Tmean, 1970, JUN, 14.7
UK, Tmean, 1970, JUL, 13.4
UK, Tmean, 1970, AUG, 14.7
UK, Tmean, 1970, SEP, 12.9
UK, Tmean, 1970, OCT, 9.5
UK, Tmean, 1970, NOV, 6.3
UK, Tmean, 1970, DEC, 3.7
UK, Tmean, 1970, WIN, 2.55
UK, Tmean, 1970, SPR, 6.57
UK, Tmean, 1970, SUM, 14.25
UK, Tmean, 1970, AUT, 9.57
UK, Tmean, 1970, ANN, 8.34
UK, Tmean, 1971, JAN, 3.9
UK, Tmean, 1971, FEB, 4.1
UK, Tmean, 1971, MAR, 4.4
UK, Tmean, 1971, APR, 6.8
UK, Tmean, 1971, MAY, 10.3
UK, Tmean, 1971, JUN, 11.1
UK, Tmean, 1971, JUL, 15.2
UK, Tmean, 1971, AUG, 14.2
UK, Tmean, 1971, SEP, 13.2
UK, Tmean, 1971, OCT, 10.4
UK, Tmean, 1971, NOV, 5.3
UK, Tmean, 1971, DEC, 6.0
UK, Tmean, 1971, WIN, 3.90
UK, Tmean, 1971, SPR, 7.17
UK, Tmean, 1971, SUM, 13.54
UK, Tmean, 1971, AUT, 9.64
UK, Tmean, 1971, ANN, 8.78
UK, Tmean, 1972, JAN, 3.1
UK, Tmean, 1972, FEB, 3.5
UK, Tmean, 1972, MAR, 5.5
UK, Tmean, 1972, APR, 7.3
UK, Tmean, 1972, MAY, 9.4
UK, Tmean, 1972, JUN, 10.5
UK, Tmean, 1972, JUL, 14.2
UK, Tmean, 1972, AUG, 13.6
UK, Tmean, 1972, SEP, 10.7
UK, Tmean, 1972, OCT, 9.7
UK, Tmean, 1972, NOV, 5.2
UK, Tmean, 1972, DEC, 4.9
UK, Tmean, 1972, WIN, 4.20
UK, Tmean, 1972, SPR, 7.39
UK, Tmean, 1972, SUM, 12.77
UK, Tmean, 1972, AUT, 8.55
UK, Tmean, 1972, ANN, 8.15
UK, Tmean, 1973, JAN, 3.9
UK, Tmean, 1973, FEB, 3.4
UK, Tmean, 1973, MAR, 5.5
UK, Tmean, 1973, APR, 5.9
UK, Tmean, 1973, MAY, 9.9
UK, Tmean, 1973, JUN, 13.4
UK, Tmean, 1973, JUL, 14.3
UK, Tmean, 1973, AUG, 14.9
UK, Tmean, 1973, SEP, 12.8
UK, Tmean, 1973, OCT, 8.3
UK, Tmean, 1973, NOV, 5.1
UK, Tmean, 1973, DEC, 4.0
UK, Tmean, 1973, WIN, 4.11
UK, Tmean, 1973, SPR, 7.12
UK, Tmean, 1973, SUM, 14.25
UK, Tmean, 1973, AUT, 8.73
UK, Tmean, 1973, ANN, 8.50
UK, Tmean, 1974, JAN, 5.0
UK, Tmean, 1974, FEB, 4.6
UK, Tmean, 1974, MAR, 4.7
UK, Tmean, 1974, APR, 7.2
UK, Tmean, 1974, MAY, 9.8
UK, Tmean, 1974, JUN, 12.3
UK, Tmean, 1974, JUL, 13.5
UK, Tmean, 1974, AUG, 13.8
UK, Tmean, 1974, SEP, 10.7
UK, Tmean, 1974, OCT, 6.9
UK, Tmean, 1974, NOV, 5.6
UK, Tmean, 1974, DEC, 6.5
UK, Tmean, 1974, WIN, 4.54
UK, Tmean, 1974, SPR, 7.22
UK, Tmean, 1974, SUM, 13.19
UK, Tmean, 1974, AUT, 7.71
UK, Tmean, 1974, ANN, 8.39
UK, Tmean, 1975, JAN, 5.3
UK, Tmean, 1975, FEB, 4.0
UK, Tmean, 1975, MAR, 3.9
UK, Tmean, 1975, APR, 7.1
UK, Tmean, 1975, MAY, 8.6
UK, Tmean, 1975, JUN, 13.1
UK, Tmean, 1975, JUL, 15.5
UK, Tmean, 1975, AUG, 16.8
UK, Tmean, 1975, SEP, 11.8
UK, Tmean, 1975, OCT, 9.3
UK, Tmean, 1975, NOV, 5.4
UK, Tmean, 1975, DEC, 4.7
UK, Tmean, 1975, WIN, 5.29
UK, Tmean, 1975, SPR, 6.51
UK, Tmean, 1975, SUM, 15.16
UK, Tmean, 1975, AUT, 8.83
UK, Tmean, 1975, ANN, 8.82
UK, Tmean, 1976, JAN, 4.5
UK, Tmean, 1976, FEB, 3.8
UK, Tmean, 1976, MAR, 4.0
UK, Tmean, 1976, APR, 7.1
UK, Tmean, 1976, MAY, 10.4
UK, Tmean, 1976, JUN, 15.0
UK, Tmean, 1976, JUL, 16.5
UK, Tmean, 1976, AUG, 15.8
UK, Tmean, 1976, SEP, 12.0
UK, Tmean, 1976, OCT, 9.4
UK, Tmean, 1976, NOV, 5.3
UK, Tmean, 1976, DEC, 1.4
UK, Tmean, 1976, WIN, 4.35
UK, Tmean, 1976, SPR, 7.13
UK, Tmean, 1976, SUM, 15.77
UK, Tmean, 1976, AUT, 8.90
UK, Tmean, 1976, ANN, 8.77
UK, Tmean, 1977, JAN, 1.9
UK, Tmean, 1977, FEB, 3.6
UK, Tmean, 1977, MAR, 5.8
UK, Tmean, 1977, APR, 6.0
UK, Tmean, 1977, MAY, 9.2
UK, Tmean, 1977, JUN, 11.2
UK, Tmean, 1977, JUL, 14.6
UK, Tmean, 1977, AUG, 13.9
UK, Tmean, 1977, SEP, 11.7
UK, Tmean, 1977, OCT, 10.7
UK, Tmean, 1977, NOV, 5.1
UK, Tmean, 1977, DEC, 5.2
UK, Tmean, 1977, WIN, 2.27
UK, Tmean, 1977, SPR, 7.02
UK, Tmean, 1977, SUM, 13.26
UK, Tmean, 1977, AUT, 9.16
UK, Tmean, 1977, ANN, 8.28
UK, Tmean, 1978, JAN, 2.3
UK, Tmean, 1978, FEB, 1.4
UK, Tmean, 1978, MAR, 5.5
UK, Tmean, 1978, APR, 5.4
UK, Tmean, 1978, MAY, 10.5
UK, Tmean, 1978, JUN, 12.3
UK, Tmean, 1978, JUL, 13.3
UK, Tmean, 1978, AUG, 13.7
UK, Tmean, 1978, SEP, 12.6
UK, Tmean, 1978, OCT, 10.8
UK, Tmean, 1978, NOV, 7.3
UK, Tmean, 1978, DEC, 3.3
UK, Tmean, 1978, WIN, 3.02
UK, Tmean, 1978, SPR, 7.16
UK, Tmean, 1978, SUM, 13.11
UK, Tmean, 1978, AUT, 10.22
UK, Tmean, 1978, ANN, 8.25
UK, Tmean, 1979, JAN, -0.5
UK, Tmean, 1979, FEB, 0.6
UK, Tmean, 1979, MAR, 3.3
UK, Tmean, 1979, APR, 6.4
UK, Tmean, 1979, MAY, 8.4
UK, Tmean, 1979, JUN, 12.7
UK, Tmean, 1979, JUL, 14.4
UK, Tmean, 1979, AUG, 13.4
UK, Tmean, 1979, SEP, 11.9
UK, Tmean, 1979, OCT, 10.2
UK, Tmean, 1979, NOV, 5.6
UK, Tmean, 1979, DEC, 4.5
UK, Tmean, 1979, WIN, 1.17
UK, Tmean, 1979, SPR, 6.03
UK, Tmean, 1979, SUM, 13.49
UK, Tmean, 1979, AUT, 9.27
UK, Tmean, 1979, ANN, 7.62
UK, Tmean, 1980, JAN, 1.8
UK, Tmean, 1980, FEB, 4.6
UK, Tmean, 1980, MAR, 3.7
UK, Tmean, 1980, APR, 7.7
UK, Tmean, 1980, MAY, 10.0
UK, Tmean, 1980, JUN, 12.6
UK, Tmean, 1980, JUL, 13.3
UK, Tmean, 1980, AUG, 14.4
UK, Tmean, 1980, SEP, 13.3
UK, Tmean, 1980, OCT, 7.8
UK, Tmean, 1980, NOV, 5.5
UK, Tmean, 1980, DEC, 4.7
UK, Tmean, 1980, WIN, 3.61
UK, Tmean, 1980, SPR, 7.14
UK, Tmean, 1980, SUM, 13.44
UK, Tmean, 1980, AUT, 8.86
UK, Tmean, 1980, ANN, 8.29
UK, Tmean, 1981, JAN, 3.8
UK, Tmean, 1981, FEB, 2.6
UK, Tmean, 1981, MAR, 6.3
UK, Tmean, 1981, APR, 6.8
UK, Tmean, 1981, MAY, 10.3
UK, Tmean, 1981, JUN, 12.0
UK, Tmean, 1981, JUL, 14.1
UK, Tmean, 1981, AUG, 14.9
UK, Tmean, 1981, SEP, 13.2
UK, Tmean, 1981, OCT, 6.9
UK, Tmean, 1981, NOV, 6.5
UK, Tmean, 1981, DEC, 0.1
UK, Tmean, 1981, WIN, 3.75
UK, Tmean, 1981, SPR, 7.82
UK, Tmean, 1981, SUM, 13.69
UK, Tmean, 1981, AUT, 8.82
UK, Tmean, 1981, ANN, 8.15
UK, Tmean, 1982, JAN, 2.3
UK, Tmean, 1982, FEB, 4.3
UK, Tmean, 1982, MAR, 5.1
UK, Tmean, 1982, APR, 7.7
UK, Tmean, 1982, MAY, 10.2
UK, Tmean, 1982, JUN, 13.7
UK, Tmean, 1982, JUL, 15.1
UK, Tmean, 1982, AUG, 14.4
UK, Tmean, 1982, SEP, 12.7
UK, Tmean, 1982, OCT, 9.2
UK, Tmean, 1982, NOV, 6.5
UK, Tmean, 1982, DEC, 3.5
UK, Tmean, 1982, WIN, 2.12
UK, Tmean, 1982, SPR, 7.64
UK, Tmean, 1982, SUM, 14.41
UK, Tmean, 1982, AUT, 9.47
UK, Tmean, 1982, ANN, 8.73
UK, Tmean, 1983, JAN, 5.4
UK, Tmean, 1983, FEB, 1.4
UK, Tmean, 1983, MAR, 5.6
UK, Tmean, 1983, APR, 5.6
UK, Tmean, 1983, MAY, 8.9
UK, Tmean, 1983, JUN, 12.8
UK, Tmean, 1983, JUL, 17.3
UK, Tmean, 1983, AUG, 16.0
UK, Tmean, 1983, SEP, 12.2
UK, Tmean, 1983, OCT, 9.2
UK, Tmean, 1983, NOV, 6.7
UK, Tmean, 1983, DEC, 5.1
UK, Tmean, 1983, WIN, 3.48
UK, Tmean, 1983, SPR, 6.70
UK, Tmean, 1983, SUM, 15.38
UK, Tmean, 1983, AUT, 9.35
UK, Tmean, 1983, ANN, 8.90
UK, Tmean, 1984, JAN, 2.3
UK, Tmean, 1984, FEB, 3.2
UK, Tmean, 1984, MAR, 3.9
UK, Tmean, 1984, APR, 7.3
UK, Tmean, 1984, MAY, 9.0
UK, Tmean, 1984, JUN, 13.1
UK, Tmean, 1984, JUL, 15.3
UK, Tmean, 1984, AUG, 15.9
UK, Tmean, 1984, SEP, 12.1
UK, Tmean, 1984, OCT, 9.7
UK, Tmean, 1984, NOV, 6.8
UK, Tmean, 1984, DEC, 4.7
UK, Tmean, 1984, WIN, 3.55
UK, Tmean, 1984, SPR, 6.75
UK, Tmean, 1984, SUM, 14.78
UK, Tmean, 1984, AUT, 9.55
UK, Tmean, 1984, ANN, 8.63
UK, Tmean, 1985, JAN, 0.4
UK, Tmean, 1985, FEB, 2.2
UK, Tmean, 1985, MAR, 3.8
UK, Tmean, 1985, APR, 7.2
UK, Tmean, 1985, MAY, 9.6
UK, Tmean, 1985, JUN, 11.4
UK, Tmean, 1985, JUL, 14.5
UK, Tmean, 1985, AUG, 13.2
UK, Tmean, 1985, SEP, 12.9
UK, Tmean, 1985, OCT, 10.0
UK, Tmean, 1985, NOV, 3.1
UK, Tmean, 1985, DEC, 5.2
UK, Tmean, 1985, WIN, 2.44
UK, Tmean, 1985, SPR, 6.87
UK, Tmean, 1985, SUM, 13.06
UK, Tmean, 1985, AUT, 8.69
UK, Tmean, 1985, ANN, 7.83
UK, Tmean, 1986, JAN, 2.5
UK, Tmean, 1986, FEB, -1.2
UK, Tmean, 1986, MAR, 4.3
UK, Tmean, 1986, APR, 4.8
UK, Tmean, 1986, MAY, 9.8
UK, Tmean, 1986, JUN, 13.3
UK, Tmean, 1986, JUL, 14.2
UK, Tmean, 1986, AUG, 12.2
UK, Tmean, 1986, SEP, 10.4
UK, Tmean, 1986, OCT, 9.7
UK, Tmean, 1986, NOV, 6.7
UK, Tmean, 1986, DEC, 4.8
UK, Tmean, 1986, WIN, 2.29
UK, Tmean, 1986, SPR, 6.30
UK, Tmean, 1986, SUM, 13.25
UK, Tmean, 1986, AUT, 8.95
UK, Tmean, 1986, ANN, 7.69
UK, Tmean, 1987, JAN, 0.7
UK, Tmean, 1987, FEB, 3.0
UK, Tmean, 1987, MAR, 3.3
UK, Tmean, 1987, APR, 8.8
UK, Tmean, 1987, MAY, 9.0
UK, Tmean, 1987, JUN, 11.3
UK, Tmean, 1987, JUL, 14.6
UK, Tmean, 1987, AUG, 14.2
UK, Tmean, 1987, SEP, 12.2
UK, Tmean, 1987, OCT, 8.4
UK, Tmean, 1987, NOV, 5.8
UK, Tmean, 1987, DEC, 4.9
UK, Tmean, 1987, WIN, 2.83
UK, Tmean, 1987, SPR, 7.03
UK, Tmean, 1987, SUM, 13.38
UK, Tmean, 1987, AUT, 8.81
UK, Tmean, 1987, ANN, 8.05
UK, Tmean, 1988, JAN, 4.1
UK, Tmean, 1988, FEB, 3.9
UK, Tmean, 1988, MAR, 5.1
UK, Tmean, 1988, APR, 7.1
UK, Tmean, 1988, MAY, 10.5
UK, Tmean, 1988, JUN, 13.4
UK, Tmean, 1988, JUL, 13.5
UK, Tmean, 1988, AUG, 13.9
UK, Tmean, 1988, SEP, 12.1
UK, Tmean, 1988, OCT, 9.4
UK, Tmean, 1988, NOV, 5.1
UK, Tmean, 1988, DEC, 6.6
UK, Tmean, 1988, WIN, 4.34
UK, Tmean, 1988, SPR, 7.60
UK, Tmean, 1988, SUM, 13.61
UK, Tmean, 1988, AUT, 8.89
UK, Tmean, 1988, ANN, 8.76
